2.019000000000000000e+03,7.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,7.499999999999999722e-02,2.594999999999999929e+01
2.018000000000000000e+03,9.000000000000000000e+00,4.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.832499999999999929e+01
2.018000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,1.942500000000000071e+01
2.018000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.232499999999999929e+01
2.017000000000000000e+03,8.000000000000000000e+00,4.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.855999999999999872e+01
2.017000000000000000e+03,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.752499999999999858e+01
2.016000000000000000e+03,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,2.500000000000000139e-02,9.150000000000000355e+00
2.017000000000000000e+03,1.200000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+00,7.499999999999999722e-02,3.075000000000000178e+00
2.020000000000000000e+03,1.100000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000139e-02,4.875000000000000000e+00
2.018000000000000000e+03,7.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.862500000000000000e+01
2.018000000000000000e+03,1.000000000000000000e+01,5.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,1.807499999999999929e+01
2.016000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.966000000000000014e+01
2.018000000000000000e+03,9.000000000000000000e+00,4.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,2.162500000000000000e+01
2.018000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.817999999999999972e+01
2.017000000000000000e+03,1.200000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,3.800000000000000044e-01,4.240000000000000213e+00
2.017000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,1.799999999999999933e-01,1.874000000000000199e+01
2.018000000000000000e+03,1.200000000000000000e+01,5.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,4.974999999999999645e+00
2.019000000000000000e+03,1.200000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.099999999999999645e+00
2.016000000000000000e+03,1.100000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,5.900000000000000355e+00
2.018000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,2.617500000000000071e+01
2.018000000000000000e+03,1.000000000000000000e+01,3.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.277999999999999936e+01
2.019000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,1.700000000000000000e+01,7.249999999999999778e-01,2.439999999999999858e+01
2.018000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.355000000000000071e+01
2.020000000000000000e+03,5.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.227500000000000036e+01
2.018000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.312500000000000000e+01
2.017000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.375000000000000000e+00
2.017000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.928000000000000114e+01
2.020000000000000000e+03,3.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,2.500000000000000139e-02,8.000000000000000000e+00
2.016000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,2.352499999999999858e+01
2.018000000000000000e+03,1.100000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,7.924999999999999822e+00
2.019000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,5.000000000000000278e-02,9.750000000000000888e-01
2.016000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.059999999999999609e+00
2.020000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e+00
2.020000000000000000e+03,8.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.102499999999999858e+01
2.017000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,1.999999999999997266e-02
2.020000000000000000e+03,7.000000000000000000e+00,4.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,2.108000000000000185e+01
2.019000000000000000e+03,1.100000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,4.450000000000000178e+00
2.017000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-1.899999999999999911e+00
2.019000000000000000e+03,1.200000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,5.375000000000000000e+00
2.020000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,2.475000000000000000e+01
2.018000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000042e-02,1.694000000000000128e+01
2.020000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,2.164000000000000057e+01
2.019000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.689999999999999858e+01
2.019000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,1.499999999999999944e-01,1.500000000000000000e+00
2.020000000000000000e+03,3.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000042e-02,3.879999999999999893e+00
2.017000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.712500000000000000e+01
2.020000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.632499999999999929e+01
2.018000000000000000e+03,1.100000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00
2.017000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.053999999999999915e+01
2.018000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000083e-02,2.383999999999999986e+01
2.017000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.064000000000000057e+01
2.020000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01,6.400000000000000133e-01,1.733999999999999986e+01
2.019000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,1.250000000000000000e-01,3.325000000000000178e+00
2.019000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,5.750000000000000000e+00
2.018000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.782499999999999929e+01
2.019000000000000000e+03,1.100000000000000000e+01,2.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.799999999999999822e+00
2.020000000000000000e+03,3.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,1.052500000000000036e+01
2.019000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,2.397500000000000142e+01
2.018000000000000000e+03,3.000000000000000000e+00,5.000000000000000000e+00,1.600000000000000000e+01,4.600000000000000755e-01,6.859999999999999432e+00
2.020000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.049999999999999822e+00
2.019000000000000000e+03,1.100000000000000000e+01,6.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,8.279999999999999361e+00
2.016000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,5.924999999999999822e+00
2.017000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,6.700000000000000178e+00
2.017000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,2.127499999999999858e+01
2.016000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000042e-02,8.179999999999999716e+00
2.016000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000278e-02,4.474999999999999645e+00
2.019000000000000000e+03,1.200000000000000000e+01,4.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.017000000000000000e+03,1.100000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000222e-01,5.174999999999999822e+00
2.020000000000000000e+03,1.200000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.839999999999999858e+00
2.016000000000000000e+03,3.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,3.625000000000000000e+00
2.019000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.335000000000000142e+01
2.017000000000000000e+03,1.200000000000000000e+01,5.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000083e-02,2.379999999999999893e+00
2.020000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,9.999999999999999167e-02,8.175000000000000711e+00
2.018000000000000000e+03,1.100000000000000000e+01,6.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,8.925000000000000711e+00
2.016000000000000000e+03,5.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,1.949999999999999956e+00,1.832499999999999929e+01
2.019000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.117999999999999972e+01
2.020000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.041999999999999815e+01
2.020000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000139e-02,9.474999999999999645e+00
2.016000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.524999999999999467e+00
2.017000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,2.250000000000000056e-01,4.099999999999999645e+00
2.018000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+01,2.500000000000000139e-02,3.074999999999999734e+00
2.017000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,2.250000000000000056e-01,1.075000000000000000e+01
2.019000000000000000e+03,1.100000000000000000e+01,7.000000000000000000e+00,2.300000000000000000e+01,7.499999999999999722e-02,5.650000000000000355e+00
2.016000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000042e-02,6.959999999999999076e+00
2.017000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.534999999999999964e+01
2.019000000000000000e+03,1.200000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,5.500000000000000444e-01,3.625000000000000000e+00
2.017000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,7.600000000000000089e-01,1.838000000000000256e+01
2.017000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,2.100000000000000000e+01
2.020000000000000000e+03,1.000000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000111e-01,9.879999999999999005e+00
2.018000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.617500000000000071e+01
2.016000000000000000e+03,7.000000000000000000e+00,4.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.192500000000000071e+01
2.016000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.287500000000000000e+01
2.020000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,2.500000000000000139e-02,3.725000000000000089e+00
2.019000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.144999999999999929e+01
2.018000000000000000e+03,1.000000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.209999999999999964e+01
2.017000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.675000000000000000e+01
2.016000000000000000e+03,1.100000000000000000e+01,5.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,6.549999999999999822e+00
2.018000000000000000e+03,1.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,6.850000000000000533e+00
2.020000000000000000e+03,5.000000000000000000e+00,6.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.295999999999999908e+01
2.018000000000000000e+03,3.000000000000000000e+00,5.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000111e-01,3.220000000000000195e+00
2.016000000000000000e+03,1.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,4.479999999999999538e+00
2.019000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.775999999999999801e+01
2.018000000000000000e+03,6.000000000000000000e+00,4.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,2.260000000000000142e+01
2.016000000000000000e+03,1.200000000000000000e+01,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000167e-02,2.000000000000000111e-01
2.018000000000000000e+03,1.200000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00,1.799999999999999933e-01,5.659999999999999254e+00
2.016000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,2.500000000000000139e-02,2.232499999999999929e+01
2.016000000000000000e+03,1.200000000000000000e+01,3.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00
2.016000000000000000e+03,1.100000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.275000000000000355e+00
2.019000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.724999999999999645e+00
2.016000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01
2.019000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e-01,1.725000000000000000e+01
2.017000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,1.169999999999999929e+01
2.019000000000000000e+03,1.100000000000000000e+01,4.000000000000000000e+00,2.300000000000000000e+01,2.500000000000000139e-02,5.449999999999999289e+00
2.018000000000000000e+03,1.100000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,5.339999999999999858e+00
2.020000000000000000e+03,1.200000000000000000e+01,6.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,4.200000000000000178e+00
2.017000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.835000000000000142e+01
2.018000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000083e-02,5.679999999999999716e+00
2.019000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,2.100000000000000089e+00
2.019000000000000000e+03,5.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.287500000000000000e+01
2.019000000000000000e+03,1.000000000000000000e+01,4.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.169999999999999929e+01
2.017000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.367500000000000071e+01
2.016000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.274999999999999911e+00
2.017000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,2.999999999999999889e-01,1.040000000000000036e+01
2.017000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.778000000000000114e+01
2.019000000000000000e+03,1.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.025000000000000355e+00
2.020000000000000000e+03,3.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,2.250000000000000056e-01,4.525000000000000355e+00
2.019000000000000000e+03,1.200000000000000000e+01,4.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,3.349999999999999645e+00
2.020000000000000000e+03,1.100000000000000000e+01,2.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,8.175000000000000711e+00
2.019000000000000000e+03,3.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,2.600000000000000089e-01,6.740000000000000213e+00
2.016000000000000000e+03,8.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,4.200000000000000400e-01,2.280000000000000071e+01
2.016000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,3.475000000000000089e+00
2.019000000000000000e+03,1.000000000000000000e+01,6.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.327500000000000036e+01
2.018000000000000000e+03,1.000000000000000000e+01,2.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.248000000000000043e+01
2.016000000000000000e+03,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.625999999999999801e+01
2.019000000000000000e+03,8.000000000000000000e+00,4.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.994000000000000128e+01
2.019000000000000000e+03,1.200000000000000000e+01,5.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,5.424999999999999822e+00
2.020000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.190000000000000036e+01
2.016000000000000000e+03,5.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.544999999999999929e+01
2.016000000000000000e+03,1.200000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,8.000000000000000444e-01
2.019000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.757499999999999929e+01
2.019000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000042e-02,4.120000000000000107e+00
2.019000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,1.771999999999999886e+01
2.018000000000000000e+03,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.602499999999999858e+01
2.017000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,-3.350000000000000089e+00
2.018000000000000000e+03,7.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.439999999999999858e+01
2.019000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,8.324999999999999289e+00
2.017000000000000000e+03,9.000000000000000000e+00,4.000000000000000000e+00,2.300000000000000000e+01,7.499999999999999722e-02,1.372499999999999964e+01
2.019000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.687500000000000000e+01
2.020000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,2.103999999999999915e+01
2.017000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,2.253999999999999915e+01
2.019000000000000000e+03,1.000000000000000000e+01,3.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,9.019999999999999574e+00
2.020000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,2.375000000000000000e+00
2.018000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,2.302499999999999858e+01
2.016000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
2.016000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,2.500000000000000139e-02,5.674999999999999822e+00
2.017000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.705999999999999872e+01
2.017000000000000000e+03,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,8.160000000000000142e+00
2.020000000000000000e+03,8.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.712500000000000000e+01
2.020000000000000000e+03,1.100000000000000000e+01,3.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,5.224999999999999645e+00
2.018000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.875000000000000000e+00
2.018000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,6.640000000000000568e+00
2.019000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,2.400000000000000000e+01,5.000000000000000278e-02,2.049999999999999822e+00
2.016000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01
2.020000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.368000000000000149e+01
2.017000000000000000e+03,1.100000000000000000e+01,2.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,4.900000000000000355e+00
2.017000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,2.317999999999999972e+01
2.018000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.314000000000000057e+01
2.019000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.375000000000000000e+00
2.018000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.437500000000000000e+01
2.019000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.975000000000000000e+01
2.018000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,2.372500000000000142e+01
2.020000000000000000e+03,1.200000000000000000e+01,2.000000000000000000e+00,1.500000000000000000e+01,8.000000000000000167e-02,5.859999999999999432e+00
2.019000000000000000e+03,1.100000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000042e-02,5.720000000000000639e+00
2.020000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000178e+00
2.016000000000000000e+03,6.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.917500000000000071e+01
2.017000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,6.375000000000000000e+00
2.016000000000000000e+03,9.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.621999999999999886e+01
2.020000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.953999999999999915e+01
2.016000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.552500000000000036e+01
2.018000000000000000e+03,1.200000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00,8.599999999999999867e-01,5.060000000000000497e+00
